,path,label,landmarks
0,../Assets/Hand_Images/2/63.jpg,2,"[[0.603925883769989, 0.7664846181869507], [0.713180422782898, 0.6490964889526367], [0.7708033919334412, 0.5041303634643555], [0.7322195768356323, 0.37504830956459045], [0.5781252384185791, 0.31997233629226685], [0.6364145874977112, 0.43101221323013306], [0.5616026520729065, 0.3239649832248688], [0.4520186483860016, 0.2699257731437683], [0.3293132483959198, 0.2201080024242401], [0.5184149742126465, 0.44081220030784607], [0.42203518748283386, 0.33146679401397705], [0.32316112518310547, 0.26239287853240967], [0.22460731863975525, 0.19062292575836182], [0.4133521318435669, 0.4728863835334778], [0.3143126964569092, 0.36546725034713745], [0.2231510877609253, 0.2917999029159546], [0.13751140236854553, 0.22328707575798035], [0.3079395890235901, 0.5216641426086426], [0.22841671109199524, 0.42769020795822144], [0.16997507214546204, 0.36591607332229614], [0.1166253387928009, 0.30419695377349854]]"
1,../Assets/Hand_Images/2/77.jpg,2,"[[0.49990314245224, 0.7605292797088623], [0.5629935264587402, 0.6452876329421997], [0.6272057294845581, 0.505535900592804], [0.6202311515808105, 0.3768402934074402], [0.5285772085189819, 0.27271369099617004], [0.7333523631095886, 0.4279369115829468], [0.6027835607528687, 0.291334867477417], [0.44651713967323303, 0.22072812914848328], [0.31214067339897156, 0.17442497611045837], [0.6081095337867737, 0.44167929887771606], [0.48527246713638306, 0.3040672540664673], [0.34340763092041016, 0.22189751267433167], [0.2253979742527008, 0.1595190167427063], [0.4917319416999817, 0.46064573526382446], [0.39833372831344604, 0.3297935724258423], [0.29259592294692993, 0.2532469630241394], [0.20281356573104858, 0.19067546725273132], [0.3812090754508972, 0.47548234462738037], [0.3273526430130005, 0.37713849544525146], [0.2678220272064209, 0.3174589276313782], [0.21706947684288025, 0.25653254985809326]]"
2,../Assets/Hand_Images/2/88.jpg,2,"[[0.4562273919582367, 0.7648863792419434], [0.4349946081638336, 0.6206638813018799], [0.5110366344451904, 0.47818470001220703], [0.5721520185470581, 0.3722585141658783], [0.5856537818908691, 0.26957589387893677], [0.8022162914276123, 0.45116689801216125], [0.6679624915122986, 0.30020368099212646], [0.519996166229248, 0.22476013004779816], [0.40259793400764465, 0.16824227571487427], [0.7288036346435547, 0.4637601375579834], [0.5993169546127319, 0.31712791323661804], [0.45895078778266907, 0.228744238615036], [0.3368045687675476, 0.1748635172843933], [0.6372835636138916, 0.47368013858795166], [0.5424360632896423, 0.34305819869041443], [0.4257117509841919, 0.27484726905822754], [0.3398502469062805, 0.22418329119682312], [0.5598571300506592, 0.46805134415626526], [0.47919130325317383, 0.391632080078125], [0.39761048555374146, 0.35409310460090637], [0.3430846929550171, 0.31996771693229675]]"
3,../Assets/Hand_Images/2/89.jpg,2,"[[0.42966228723526, 0.7556835412979126], [0.425814688205719, 0.609925389289856], [0.5165202021598816, 0.4696683883666992], [0.5715973377227783, 0.36529141664505005], [0.5747492909431458, 0.2784566879272461], [0.8048437237739563, 0.46227923035621643], [0.6672532558441162, 0.3062725067138672], [0.5076557993888855, 0.23438763618469238], [0.390311598777771, 0.18145537376403809], [0.7326065301895142, 0.4710436165332794], [0.6068341732025146, 0.3235659599304199], [0.4598543643951416, 0.23927149176597595], [0.32843467593193054, 0.18338516354560852], [0.6405369639396667, 0.4781292676925659], [0.5521755218505859, 0.3505536615848541], [0.4325602650642395, 0.2826675474643707], [0.3364906907081604, 0.2350621223449707], [0.5636415481567383, 0.4759639799594879], [0.4873509109020233, 0.39748477935791016], [0.4047292172908783, 0.35854631662368774], [0.3445863723754883, 0.3234434425830841]]"
4,../Assets/Hand_Images/2/76.jpg,2,"[[0.4937376379966736, 0.7653659582138062], [0.5591569542884827, 0.6469123363494873], [0.6374566555023193, 0.4929792582988739], [0.6134654879570007, 0.3621075749397278], [0.5100364089012146, 0.2734101414680481], [0.726192057132721, 0.4205150008201599], [0.592125415802002, 0.2885834574699402], [0.4393655061721802, 0.22423937916755676], [0.3144230246543884, 0.17373892664909363], [0.6038316488265991, 0.42642658948898315], [0.4595286548137665, 0.2965075969696045], [0.3231728672981262, 0.2184203863143921], [0.19610688090324402, 0.1556372344493866], [0.48045068979263306, 0.4488334059715271], [0.36373329162597656, 0.33380305767059326], [0.26199716329574585, 0.2565973997116089], [0.1695559322834015, 0.19493484497070312], [0.3826214671134949, 0.47613993287086487], [0.3098807632923126, 0.37546399235725403], [0.2538922429084778, 0.3205818831920624], [0.20550328493118286, 0.27330681681632996]]"
5,../Assets/Hand_Images/2/62.jpg,2,"[[0.6093573570251465, 0.7773892879486084], [0.728705883026123, 0.6524357795715332], [0.7736556529998779, 0.5024687051773071], [0.7236255407333374, 0.37787121534347534], [0.5832620859146118, 0.32842710614204407], [0.6241770386695862, 0.430695116519928], [0.545966386795044, 0.32494840025901794], [0.4637141823768616, 0.2772938013076782], [0.3798912465572357, 0.23319587111473083], [0.5001732110977173, 0.44334444403648376], [0.38743630051612854, 0.32990843057632446], [0.29696446657180786, 0.25566935539245605], [0.21231532096862793, 0.18666008114814758], [0.391215443611145, 0.4772949516773224], [0.28046995401382446, 0.37349933385849], [0.20227345824241638, 0.30142199993133545], [0.1315639615058899, 0.23460397124290466], [0.2982337176799774, 0.5263331532478333], [0.2079651653766632, 0.4387577772140503], [0.15366429090499878, 0.3805176317691803], [0.10835593938827515, 0.32269519567489624]]"
6,../Assets/Hand_Images/2/74.jpg,2,"[[0.5160934925079346, 0.7680395841598511], [0.5956154465675354, 0.6249325275421143], [0.6665600538253784, 0.47966840863227844], [0.6632622480392456, 0.35774320363998413], [0.5480315685272217, 0.2593382000923157], [0.6730579137802124, 0.41955533623695374], [0.5471394658088684, 0.2893304228782654], [0.40749138593673706, 0.21967190504074097], [0.2748468518257141, 0.168570876121521], [0.5615094304084778, 0.44270679354667664], [0.4452805519104004, 0.30934733152389526], [0.31575819849967957, 0.22034317255020142], [0.2041797637939453, 0.1545712649822235], [0.4554716944694519, 0.4686174690723419], [0.367260217666626, 0.338626503944397], [0.26915353536605835, 0.25373294949531555], [0.18355220556259155, 0.18915829062461853], [0.35629358887672424, 0.49151864647865295], [0.3053264021873474, 0.38676801323890686], [0.24713337421417236, 0.3177497684955597], [0.19506806135177612, 0.2529429793357849]]"
7,../Assets/Hand_Images/2/60.jpg,2,"[[0.6054588556289673, 0.7786866426467896], [0.730683445930481, 0.6505619287490845], [0.7812733054161072, 0.5010740756988525], [0.7378206253051758, 0.3759225308895111], [0.5899805426597595, 0.3332926034927368], [0.6061643958091736, 0.4270983934402466], [0.5276495814323425, 0.3272038698196411], [0.44992488622665405, 0.28116780519485474], [0.37834566831588745, 0.233501598238945], [0.4839196801185608, 0.4413782060146332], [0.3776094615459442, 0.3343559503555298], [0.2909969687461853, 0.2645809054374695], [0.21427461504936218, 0.19523435831069946], [0.3770468533039093, 0.47766122221946716], [0.27700021862983704, 0.3724079132080078], [0.20090585947036743, 0.30104732513427734], [0.13476485013961792, 0.23838594555854797], [0.2833234667778015, 0.5296916961669922], [0.20384961366653442, 0.4391453266143799], [0.15129154920578003, 0.3780600428581238], [0.10653552412986755, 0.3192545771598816]]"
8,../Assets/Hand_Images/2/48.jpg,2,"[[0.6334692239761353, 0.74459308385849], [0.7625187635421753, 0.599820077419281], [0.7917213439941406, 0.4707764983177185], [0.7421693205833435, 0.3611718416213989], [0.5922300815582275, 0.3204367756843567], [0.5734803676605225, 0.4122816324234009], [0.5127451419830322, 0.32096174359321594], [0.5008689165115356, 0.2915346622467041], [0.5200451612472534, 0.27365174889564514], [0.46067047119140625, 0.4366161823272705], [0.38709741830825806, 0.34064263105392456], [0.3747318387031555, 0.2988622188568115], [0.41198158264160156, 0.2638028562068939], [0.3544696569442749, 0.48395103216171265], [0.2869265675544739, 0.3940863311290741], [0.2572113871574402, 0.3369457721710205], [0.2910563051700592, 0.30671727657318115], [0.24659857153892517, 0.552375316619873], [0.18356195092201233, 0.47160011529922485], [0.15194201469421387, 0.4124320149421692], [0.16703921556472778, 0.3662116527557373]]"
9,../Assets/Hand_Images/2/49.jpg,2,"[[0.6337850093841553, 0.7395076751708984], [0.7641217708587646, 0.6036385297775269], [0.7953547239303589, 0.473673939704895], [0.7373044490814209, 0.3635719418525696], [0.5882693529129028, 0.33026251196861267], [0.5715010166168213, 0.4146256446838379], [0.5066893696784973, 0.3261263370513916], [0.49292832612991333, 0.2957701086997986], [0.5091015100479126, 0.2768706679344177], [0.45215803384780884, 0.43596795201301575], [0.3764834702014923, 0.3428639769554138], [0.35352373123168945, 0.29512298107147217], [0.37269702553749084, 0.2508091926574707], [0.34459030628204346, 0.4824320673942566], [0.2785649597644806, 0.3937883675098419], [0.2468256652355194, 0.3357628881931305], [0.2710382342338562, 0.30107319355010986], [0.23857039213180542, 0.5510905981063843], [0.17236346006393433, 0.46977952122688293], [0.13954415917396545, 0.4113014340400696], [0.1479569971561432, 0.36333784461021423]]"
