,path,label,landmarks
0,Hand_Images/4/63.jpg,4,"[[0.6583261489868164, 0.8274179697036743], [0.759084939956665, 0.7223837375640869], [0.7530247569084167, 0.5937243103981018], [0.6483758091926575, 0.49694645404815674], [0.5028477907180786, 0.4404815435409546], [0.696655809879303, 0.498428076505661], [0.6267276406288147, 0.3905909061431885], [0.5655950307846069, 0.3272780776023865], [0.5052635669708252, 0.2745743989944458], [0.5726000070571899, 0.5223153829574585], [0.4884451925754547, 0.4251171350479126], [0.48404884338378906, 0.45762526988983154], [0.5019255876541138, 0.494730144739151], [0.45633459091186523, 0.5537263751029968], [0.3813798129558563, 0.45252397656440735], [0.32997819781303406, 0.3871675133705139], [0.2709832191467285, 0.3352566659450531], [0.36072254180908203, 0.5976265668869019], [0.275144100189209, 0.5434325337409973], [0.21663272380828857, 0.510442316532135], [0.15626949071884155, 0.48208266496658325]]"
1,Hand_Images/4/189.jpg,4,"[[0.5445491671562195, 0.861794114112854], [0.6839264631271362, 0.7446911931037903], [0.7015964984893799, 0.6174246072769165], [0.7001938223838806, 0.5188026428222656], [0.6155886054039001, 0.4535744786262512], [0.49985700845718384, 0.5623600482940674], [0.4693570137023926, 0.4599328637123108], [0.48795926570892334, 0.45472434163093567], [0.4942780137062073, 0.4728788137435913], [0.4208657145500183, 0.5642302632331848], [0.3898140788078308, 0.4432685375213623], [0.45225414633750916, 0.41004377603530884], [0.5182016491889954, 0.4046562612056732], [0.33863556385040283, 0.5788319110870361], [0.30338752269744873, 0.4495827555656433], [0.32398462295532227, 0.35490497946739197], [0.34877505898475647, 0.282162606716156], [0.26698440313339233, 0.6083989143371582], [0.24319443106651306, 0.5063981413841248], [0.23873195052146912, 0.43393486738204956], [0.24019759893417358, 0.36987483501434326]]"
2,Hand_Images/4/77.jpg,4,"[[0.6809496879577637, 0.8198999166488647], [0.6827868819236755, 0.721831738948822], [0.6218202114105225, 0.602996289730072], [0.4726768434047699, 0.5171343088150024], [0.3407810926437378, 0.45362722873687744], [0.7016386985778809, 0.4871714115142822], [0.578924298286438, 0.3819486200809479], [0.48577412962913513, 0.3252004086971283], [0.41747310757637024, 0.2750295400619507], [0.6050242185592651, 0.5191560387611389], [0.43931612372398376, 0.4391844868659973], [0.401160329580307, 0.4965086579322815], [0.4203394651412964, 0.5649646520614624], [0.5152122974395752, 0.5501367449760437], [0.3750038743019104, 0.47956106066703796], [0.3525674343109131, 0.5141503810882568], [0.3678821325302124, 0.5453911423683167], [0.44613704085350037, 0.5787951350212097], [0.3344341516494751, 0.5110535025596619], [0.28040701150894165, 0.4972813129425049], [0.2528192698955536, 0.491743803024292]]"
3,Hand_Images/4/162.jpg,4,"[[0.6013527512550354, 0.8468478918075562], [0.7131403088569641, 0.7137593626976013], [0.6922317147254944, 0.575292706489563], [0.5867205858230591, 0.47234615683555603], [0.4400383234024048, 0.41150784492492676], [0.6798006296157837, 0.5189841985702515], [0.611886203289032, 0.42372098565101624], [0.5425839424133301, 0.3598724603652954], [0.48098424077033997, 0.32044655084609985], [0.5483295917510986, 0.5422293543815613], [0.45219674706459045, 0.43470531702041626], [0.41945573687553406, 0.40396350622177124], [0.4080730676651001, 0.3919578790664673], [0.43832018971443176, 0.5715749859809875], [0.3607388138771057, 0.44757118821144104], [0.3195037543773651, 0.37177813053131104], [0.27957215905189514, 0.31016024947166443], [0.34242498874664307, 0.611173152923584], [0.29812148213386536, 0.5291543006896973], [0.2698342204093933, 0.470744788646698], [0.2475832998752594, 0.41635388135910034]]"
4,Hand_Images/4/176.jpg,4,"[[0.6186477541923523, 0.8554149866104126], [0.7666443586349487, 0.7372322082519531], [0.7731069326400757, 0.6087965369224548], [0.7505121827125549, 0.5007626414299011], [0.6432816982269287, 0.4404833912849426], [0.5917454361915588, 0.5728925466537476], [0.5795159339904785, 0.4856899380683899], [0.5849113464355469, 0.4676435589790344], [0.5797145366668701, 0.47565382719039917], [0.5007897019386292, 0.5722504258155823], [0.4721899628639221, 0.4594752788543701], [0.5022580623626709, 0.4080362617969513], [0.5404303669929504, 0.3696240186691284], [0.41041263937950134, 0.5806446075439453], [0.3819129168987274, 0.4614912271499634], [0.38996297121047974, 0.37122562527656555], [0.40300261974334717, 0.300575315952301], [0.32582035660743713, 0.6026017069816589], [0.2987910509109497, 0.5054777264595032], [0.2918851971626282, 0.4383293390274048], [0.29028889536857605, 0.3799816966056824]]"
5,Hand_Images/4/88.jpg,4,"[[0.6851782202720642, 0.8263450860977173], [0.5291928052902222, 0.7299498319625854], [0.39000144600868225, 0.6323524713516235], [0.244998961687088, 0.5658214688301086], [0.15632084012031555, 0.510829746723175], [0.6547808051109314, 0.4850158095359802], [0.5052611231803894, 0.3796466886997223], [0.39847898483276367, 0.32917699217796326], [0.3129168450832367, 0.27891623973846436], [0.6312199831008911, 0.5151655077934265], [0.4565458297729492, 0.43511077761650085], [0.28721943497657776, 0.4280901551246643], [0.179763525724411, 0.44617342948913574], [0.5923070311546326, 0.5458502769470215], [0.4394552409648895, 0.4636746048927307], [0.2963711619377136, 0.4738861322402954], [0.19940677285194397, 0.4916823208332062], [0.5548944473266602, 0.5705991387367249], [0.42651230096817017, 0.5228434801101685], [0.3259808421134949, 0.5241486430168152], [0.2600339949131012, 0.5400137305259705]]"
6,Hand_Images/4/200.jpg,4,"[[0.5406305193901062, 0.8691895604133606], [0.6717402935028076, 0.7528904676437378], [0.6968071460723877, 0.6271819472312927], [0.6898446083068848, 0.524401843547821], [0.5938706994056702, 0.4615505635738373], [0.48967206478118896, 0.5655466914176941], [0.471549391746521, 0.46219179034233093], [0.5016677379608154, 0.4576692581176758], [0.5130399465560913, 0.4751758575439453], [0.4131859242916107, 0.5710180997848511], [0.3876940906047821, 0.44735124707221985], [0.4314415454864502, 0.4059133529663086], [0.4696071147918701, 0.38954323530197144], [0.3369400203227997, 0.5872588753700256], [0.313852459192276, 0.4584117829799652], [0.32564103603363037, 0.3664245009422302], [0.3368068337440491, 0.2953120172023773], [0.2655488848686218, 0.6189074516296387], [0.24385352432727814, 0.5180304646492004], [0.23751012980937958, 0.4435819387435913], [0.2378789186477661, 0.37743812799453735]]"
7,Hand_Images/4/201.jpg,4,"[[0.5462967753410339, 0.8543407917022705], [0.6772916913032532, 0.7474279403686523], [0.7011276483535767, 0.6182050108909607], [0.6879547238349915, 0.5206393003463745], [0.5862122178077698, 0.46745556592941284], [0.4904700815677643, 0.5610120892524719], [0.47284141182899475, 0.45774155855178833], [0.4998916983604431, 0.4698582887649536], [0.5123232007026672, 0.5054256916046143], [0.411918967962265, 0.5659837126731873], [0.382915735244751, 0.4500442147254944], [0.43726208806037903, 0.42616963386535645], [0.49401718378067017, 0.4231919050216675], [0.33041736483573914, 0.5850473046302795], [0.3073882460594177, 0.45639047026634216], [0.3344048857688904, 0.36616241931915283], [0.36094430088996887, 0.29321300983428955], [0.2570034861564636, 0.6168003082275391], [0.24193307757377625, 0.5163475871086121], [0.24120700359344482, 0.44849157333374023], [0.2456803023815155, 0.3858162760734558]]"
8,Hand_Images/4/177.jpg,4,"[[0.6126965284347534, 0.8507110476493835], [0.749801516532898, 0.7355350255966187], [0.7618796825408936, 0.606512725353241], [0.7413326501846313, 0.5038398504257202], [0.6521024703979492, 0.438968300819397], [0.5713335275650024, 0.5663489103317261], [0.543948769569397, 0.47099143266677856], [0.5590607523918152, 0.460017591714859], [0.5587573051452637, 0.4719640612602234], [0.4860304296016693, 0.5671297311782837], [0.45308947563171387, 0.45429009199142456], [0.5008857250213623, 0.4177176356315613], [0.5514217615127563, 0.4072238802909851], [0.39684945344924927, 0.5790377259254456], [0.36307603120803833, 0.4540823698043823], [0.37613463401794434, 0.3645244240760803], [0.3942902684211731, 0.29619288444519043], [0.3152192234992981, 0.6048324704170227], [0.28651559352874756, 0.5036246180534363], [0.2769215703010559, 0.4343739449977875], [0.2760065197944641, 0.3751853108406067]]"
9,Hand_Images/4/89.jpg,4,"[[0.6833186745643616, 0.826576828956604], [0.5084386467933655, 0.7364954352378845], [0.36481279134750366, 0.6402996778488159], [0.22857582569122314, 0.5747556090354919], [0.15645337104797363, 0.5141187906265259], [0.6357671618461609, 0.48912376165390015], [0.48250091075897217, 0.3833043873310089], [0.3849773705005646, 0.32984092831611633], [0.30068081617355347, 0.28061407804489136], [0.6390889286994934, 0.51844322681427], [0.45477724075317383, 0.43593913316726685], [0.2836264371871948, 0.43861842155456543], [0.17361244559288025, 0.47098490595817566], [0.6127230525016785, 0.5485622882843018], [0.4485901892185211, 0.46801233291625977], [0.3043181896209717, 0.48430395126342773], [0.21062254905700684, 0.5127822160720825], [0.5817577838897705, 0.5730990171432495], [0.44375112652778625, 0.5259678363800049], [0.33704453706741333, 0.5272267460823059], [0.2682754695415497, 0.5459515452384949]]"
