,path,label,landmarks
0,../Assets/Hand_Images_2/7/63.jpg,7,"[[0.7566980123519897, 0.8948291540145874], [0.7899366617202759, 0.7151628136634827], [0.6707319617271423, 0.5712631344795227], [0.5058149099349976, 0.4808724522590637], [0.36788633465766907, 0.40969276428222656], [0.6478188037872314, 0.5207839012145996], [0.5775002241134644, 0.42164164781570435], [0.517688512802124, 0.37033092975616455], [0.464986115694046, 0.3311745524406433], [0.5309285521507263, 0.5461305379867554], [0.45254436135292053, 0.43519091606140137], [0.4129667282104492, 0.37648987770080566], [0.386112779378891, 0.3324735760688782], [0.43079009652137756, 0.5866842865943909], [0.3461741507053375, 0.47819194197654724], [0.33248016238212585, 0.41700994968414307], [0.32562947273254395, 0.3762671649456024], [0.34166812896728516, 0.6408334374427795], [0.2799109220504761, 0.5494993329048157], [0.2544479966163635, 0.48791253566741943], [0.24716563522815704, 0.4342607259750366]]"
1,../Assets/Hand_Images_2/7/77.jpg,7,"[[0.7572280764579773, 0.8640804886817932], [0.8052809238433838, 0.6970714330673218], [0.66426682472229, 0.5554845333099365], [0.4874298572540283, 0.4661661386489868], [0.3644300699234009, 0.37817132472991943], [0.5932266712188721, 0.5273926258087158], [0.5196714401245117, 0.42375448346138], [0.470267117023468, 0.3622497022151947], [0.4299299120903015, 0.30614498257637024], [0.4837489128112793, 0.5559470653533936], [0.40594398975372314, 0.4502967298030853], [0.370291531085968, 0.3838313817977905], [0.3600294291973114, 0.32367581129074097], [0.39012396335601807, 0.5963315367698669], [0.31123286485671997, 0.4884970188140869], [0.2952972948551178, 0.4184146523475647], [0.30326569080352783, 0.3626531660556793], [0.30891358852386475, 0.643058180809021], [0.24772435426712036, 0.5493912696838379], [0.22333428263664246, 0.48290592432022095], [0.22645661234855652, 0.4195384681224823]]"
2,../Assets/Hand_Images_2/7/162.jpg,7,"[[0.7246127724647522, 0.8541863560676575], [0.8597875237464905, 0.7024622559547424], [0.8151088953018188, 0.5350830554962158], [0.6747552156448364, 0.4134937524795532], [0.597735583782196, 0.30562615394592285], [0.7657164931297302, 0.48475825786590576], [0.734481930732727, 0.36995843052864075], [0.7223818302154541, 0.30091577768325806], [0.719086766242981, 0.2340814471244812], [0.6440717577934265, 0.500630795955658], [0.6204944252967834, 0.3870333135128021], [0.6095210313796997, 0.31083565950393677], [0.6296176314353943, 0.2320365011692047], [0.5279540419578552, 0.5297512412071228], [0.490302175283432, 0.4163835048675537], [0.4979431927204132, 0.3356960713863373], [0.5380294322967529, 0.265882670879364], [0.40801358222961426, 0.5719251036643982], [0.389518141746521, 0.45975977182388306], [0.3942735493183136, 0.3857201933860779], [0.42169100046157837, 0.3170209527015686]]"
3,../Assets/Hand_Images_2/7/176.jpg,7,"[[0.7189496755599976, 0.8542987108230591], [0.8322062492370605, 0.6855929493904114], [0.7688802480697632, 0.5270144939422607], [0.6330942511558533, 0.41483911871910095], [0.5160675644874573, 0.31566372513771057], [0.7946712970733643, 0.48027583956718445], [0.7654908895492554, 0.3689582943916321], [0.7303019165992737, 0.2991732954978943], [0.6891961693763733, 0.2358134388923645], [0.6551401019096375, 0.4917640686035156], [0.6305446028709412, 0.37650060653686523], [0.6156613230705261, 0.304200142621994], [0.6071515679359436, 0.2299138307571411], [0.5318965315818787, 0.5226221084594727], [0.49945327639579773, 0.4039371609687805], [0.5034074187278748, 0.33494389057159424], [0.502777099609375, 0.2696472108364105], [0.41707444190979004, 0.5648573637008667], [0.39897072315216064, 0.4555654525756836], [0.39767342805862427, 0.3869472146034241], [0.4094984829425812, 0.3177277147769928]]"
4,../Assets/Hand_Images_2/7/88.jpg,7,"[[0.7789015769958496, 0.8730289936065674], [0.8174115419387817, 0.6862689852714539], [0.6589727997779846, 0.5444345474243164], [0.4832724332809448, 0.45427682995796204], [0.3771236836910248, 0.36952638626098633], [0.5822372436523438, 0.5306538939476013], [0.4980778694152832, 0.43027547001838684], [0.4509320855140686, 0.36933180689811707], [0.4168374538421631, 0.30955201387405396], [0.4732343852519989, 0.553658664226532], [0.38951414823532104, 0.44891709089279175], [0.36535531282424927, 0.37846067547798157], [0.36855649948120117, 0.3127521276473999], [0.38120001554489136, 0.5910488963127136], [0.2941715121269226, 0.48133623600006104], [0.3016499876976013, 0.407363623380661], [0.32583191990852356, 0.34177589416503906], [0.30379757285118103, 0.6425001621246338], [0.22946754097938538, 0.5455151796340942], [0.22099590301513672, 0.47773653268814087], [0.24185746908187866, 0.4072612524032593]]"
5,../Assets/Hand_Images_2/7/177.jpg,7,"[[0.7156501412391663, 0.8562490940093994], [0.823822021484375, 0.6900615692138672], [0.7647020816802979, 0.5254021286964417], [0.6154909133911133, 0.40668725967407227], [0.48993220925331116, 0.30179205536842346], [0.7752480506896973, 0.46400153636932373], [0.7447752952575684, 0.3578329086303711], [0.7173925638198853, 0.2937813997268677], [0.6889933347702026, 0.22845855355262756], [0.6425667405128479, 0.48226866126060486], [0.6095370054244995, 0.3705574572086334], [0.5907289981842041, 0.3034762740135193], [0.5815969705581665, 0.22224196791648865], [0.5199995040893555, 0.5200386643409729], [0.4730326533317566, 0.40596434473991394], [0.47713449597358704, 0.3315559923648834], [0.4908798635005951, 0.2585092782974243], [0.40574026107788086, 0.5709700584411621], [0.38106769323349, 0.4595628082752228], [0.3875928223133087, 0.39018315076828003], [0.4032360017299652, 0.3211778700351715]]"
6,../Assets/Hand_Images_2/7/89.jpg,7,"[[0.7790850400924683, 0.879377007484436], [0.8102806806564331, 0.6905149221420288], [0.6554704904556274, 0.5499265789985657], [0.48166054487228394, 0.4578644931316376], [0.380829781293869, 0.36875444650650024], [0.587894082069397, 0.5320607423782349], [0.5022439360618591, 0.4321780800819397], [0.45456385612487793, 0.3723125755786896], [0.423223614692688, 0.31434255838394165], [0.4767036736011505, 0.555302619934082], [0.38769426941871643, 0.4518530070781708], [0.36066222190856934, 0.38374119997024536], [0.36910027265548706, 0.3219263553619385], [0.3815523386001587, 0.5938351154327393], [0.28987330198287964, 0.48625174164772034], [0.29789334535598755, 0.41577327251434326], [0.3325200080871582, 0.3554406762123108], [0.3001869320869446, 0.6476695537567139], [0.23205146193504333, 0.5492717027664185], [0.2244940996170044, 0.4820019602775574], [0.25243300199508667, 0.4140886664390564]]"
7,../Assets/Hand_Images_2/7/163.jpg,7,"[[0.7377174496650696, 0.8583769798278809], [0.8689278364181519, 0.6979860067367554], [0.8157914876937866, 0.5309014320373535], [0.6736505031585693, 0.40977704524993896], [0.5898813009262085, 0.3011834919452667], [0.7602895498275757, 0.4798533320426941], [0.7291206121444702, 0.3654056787490845], [0.7212463617324829, 0.2971046566963196], [0.7239555716514587, 0.23184901475906372], [0.6376861333847046, 0.49778613448143005], [0.6098891496658325, 0.3775412142276764], [0.6072233319282532, 0.302310585975647], [0.6343381404876709, 0.22516897320747375], [0.5215911269187927, 0.5292468070983887], [0.4822048544883728, 0.40917786955833435], [0.4953617453575134, 0.32663944363594055], [0.5418449640274048, 0.25668251514434814], [0.403976708650589, 0.5752269625663757], [0.38265910744667053, 0.4601370692253113], [0.3892936706542969, 0.38507676124572754], [0.42025160789489746, 0.3157906234264374]]"
8,../Assets/Hand_Images_2/7/76.jpg,7,"[[0.7560455203056335, 0.8779110312461853], [0.7932909727096558, 0.6949252486228943], [0.6615458726882935, 0.552498996257782], [0.4893548786640167, 0.4648757874965668], [0.37208765745162964, 0.38605719804763794], [0.6117483377456665, 0.527414858341217], [0.5315973162651062, 0.4281856417655945], [0.47743263840675354, 0.3678433299064636], [0.43116527795791626, 0.3125358521938324], [0.5004411935806274, 0.5529146194458008], [0.4143363833427429, 0.450268417596817], [0.37645795941352844, 0.3818824291229248], [0.35763105750083923, 0.31872737407684326], [0.4038164019584656, 0.5924630761146545], [0.3189379870891571, 0.48639726638793945], [0.3083702623844147, 0.41619277000427246], [0.30718564987182617, 0.3527970016002655], [0.32043635845184326, 0.6436042785644531], [0.2529291808605194, 0.5507763028144836], [0.23100268840789795, 0.4871751666069031], [0.22921642661094666, 0.42117413878440857]]"
9,../Assets/Hand_Images_2/7/62.jpg,7,"[[0.7592246532440186, 0.8678159117698669], [0.7906851768493652, 0.712162971496582], [0.6719728112220764, 0.5722017884254456], [0.5020732283592224, 0.48873814940452576], [0.3517564535140991, 0.4172842502593994], [0.6511897444725037, 0.5101903080940247], [0.575705349445343, 0.4142841696739197], [0.5108033418655396, 0.3628876209259033], [0.4526611566543579, 0.3199327886104584], [0.5362794399261475, 0.5395844578742981], [0.45235559344291687, 0.43940600752830505], [0.41273969411849976, 0.3828861713409424], [0.3875342607498169, 0.3289048373699188], [0.4384237825870514, 0.5855792760848999], [0.35510385036468506, 0.4845612943172455], [0.3343375623226166, 0.4217644929885864], [0.32188165187835693, 0.3719600439071655], [0.3525204658508301, 0.6405664682388306], [0.28463274240493774, 0.5541901588439941], [0.25750935077667236, 0.4994015097618103], [0.24639400839805603, 0.44632506370544434]]"
